accident_year,weekNum,speed_limit
1999,52,41.51231946
1999,53,39.17108753
2000,1,39.60977702
2000,2,39.77801047
2000,3,40.24321038
2000,4,39.58185239
2000,5,39.39044876
2000,6,39.91994663
2000,7,39.26901201
2000,8,39.5636275
2000,9,39.0523633
2000,10,39.91677913
2000,11,38.62559242
2000,12,38.48448687
2000,13,38.8952381
2000,14,39.07593123
2000,15,39.46229508
2000,16,40.1110586
2000,17,39.73237262
2000,18,39.024961
2000,19,39.34134306
2000,20,38.95074503
2000,21,39.80089791
2000,22,39.12792159
2000,23,38.8543264
2000,24,39.44121591
2000,25,39.07136106
2000,26,38.99018904
2000,27,38.95255558
2000,28,39.51163757
2000,29,39.85756949
2000,30,39.81454006
2000,31,38.82673619
2000,32,39.66740088
2000,33,40.1934193
2000,34,40.03839205
2000,35,39.3618078
2000,36,39.1946461
2000,37,38.33894231
2000,38,39.38639125
2000,39,39.22939778
2000,40,38.68581769
2000,41,39.20552286
2000,42,38.97110064
2000,43,39.73588924
2000,44,39.0296496
2000,45,39.0113905
2000,46,39.78656854
2000,47,39.47368421
2000,48,39.61263796
2000,49,39.43332584
2000,50,39.65767833
2000,51,39.53336241
2000,52,40.33889041
2001,1,39.8488949
2001,2,39.68414126
2001,3,39.78309481
2001,4,40.07318561
2001,5,39.61624275
2001,6,38.85191348
2001,7,39.54744206
2001,8,39.96040584
2001,9,39.09134158
2001,10,38.96640224
2001,11,38.88809862
2001,12,39.33401903
2001,13,38.57004831
2001,14,39.28836175
2001,15,39.26640927
2001,16,39.27495817
2001,17,38.99342553
2001,18,38.53125726
2001,19,39.34928631
2001,20,38.2798574
2001,21,39.13387607
2001,22,38.79415921
2001,23,39.52618454
2001,24,39.78398983
2001,25,39.35070873
2001,26,38.5447417
2001,27,39.72777168
2001,28,39.37407172
2001,29,39.74982943
2001,30,39.81620314
2001,31,39.21860465
2001,32,39.58368915
2001,33,40.0118624
2001,34,39.74054855
2001,35,39.75335829
2001,36,39.5570984
2001,37,39.43363597
2001,38,39.11294232
2001,39,39.69654056
2001,40,38.92152256
2001,41,39.28128588
2001,42,39.73617021
2001,43,39.73316118
2001,44,38.81138252
2001,45,39.03339605
2001,46,39.69715698
2001,47,39.75102881
2001,48,39.56751825
2001,49,38.75998121
2001,50,39.60943542
2001,51,39.87593985
2001,52,41.13289037
2002,1,39.35566411
2002,2,39.90956364
2002,3,39.58380714
2002,4,39.21828172
2002,5,39.64656451
2002,6,38.724631
2002,7,39.45257092
2002,8,39.26885701
2002,9,39.81226533
2002,10,39.75637523
2002,11,39.55414013
2002,12,39.13087164
2002,13,39.58999484
2002,14,39.2803838
2002,15,40.09666283
2002,16,38.42485549
2002,17,38.55799373
2002,18,39.31416985
2002,19,39.9052831
2002,20,38.98766581
2002,21,39.16759404
2002,22,39.09843824
2002,23,39.76226994
2002,24,39.7532014
2002,25,39.2654935
2002,26,39.11015941
2002,27,39.61860236
2002,28,39.61377385
2002,29,39.58976834
2002,30,39.91736588
2002,31,39.96981658
2002,32,39.85865724
2002,33,39.66289243
2002,34,39.6343361
2002,35,39.56369983
2002,36,39.69064748
2002,37,39.1149033
2002,38,39.03225806
2002,39,38.70606671
2002,40,39.07600407
2002,41,39.59149142
2002,42,39.97474216
2002,43,40.31336224
2002,44,39.57519116
2002,45,39.02381514
2002,46,40.04259635
2002,47,39.40947304
2002,48,39.48297737
2002,49,39.40755369
2002,50,40.09094584
2002,51,40.14360567
2002,52,39.90088859
2003,1,39.70352369
2003,2,39.9154334
2003,3,39.57305503
2003,4,39.70765885
2003,5,39.60225815
2003,6,39.42354076
2003,7,39.99350987
2003,8,39.97063861
2003,9,39.83988355
2003,10,39.06022845
2003,11,39.34668574
2003,12,39.21650562
2003,13,38.50746269
2003,14,39.1521631
2003,15,39.01450725
2003,16,39.24946004
2003,17,39.74592137
2003,18,39.00957661
2003,19,40.03333333
2003,20,39.16013438
2003,21,39.2375
2003,22,39.56079272
2003,23,39.25335988
2003,24,40.12861736
2003,25,39.44712699
2003,26,39.46003301
2003,27,39.2152962
2003,28,39.93100167
2003,29,39.54348322
2003,30,40.3715097
2003,31,39.50873639
2003,32,39.2382476
2003,33,40.05390836
2003,34,39.91636174
2003,35,40.42514345
2003,36,39.5280083
2003,37,39.73753281
2003,38,39.27757521
2003,39,39.30427125
2003,40,38.86138614
2003,41,40.12768817
2003,42,38.60396767
2003,43,39.61412688
2003,44,40.05418925
2003,45,39.09795102
2003,46,39.58176692
2003,47,39.7209721
2003,48,39.80536246
2003,49,39.02795924
2003,50,39.6985521
2003,51,39.55141769
2003,52,39.99660902
2004,1,38.97829539
2004,2,39.92956036
2004,3,40.04108108
2004,4,39.69801862
2004,5,39.53475336
2004,6,39.94095941
2004,7,39.7193322
2004,8,39.84291642
2004,9,39.7334004
2004,10,39.78687605
2004,11,40.21755072
2004,12,39.93619332
2004,13,39.38586652
2004,14,39.86773216
2004,15,39.36651584
2004,16,39.3799682
2004,17,39.42186317
2004,18,39.07633588
2004,19,40.23481368
2004,20,39.36394381
2004,21,38.97878293
2004,22,39.91817724
2004,23,40.21392506
2004,24,39.68846611
2004,25,39.42850311
2004,26,39.37397804
2004,27,39.47268794
2004,28,39.27467301
2004,29,40.665
2004,30,39.77789391
2004,31,39.65723189
2004,32,39.87264673
2004,33,40.06186984
2004,34,40.15196811
2004,35,40.24535124
2004,36,39.77564103
2004,37,39.25473004
2004,38,39.73339358
2004,39,39.38250429
2004,40,39.28515112
2004,41,39.97727273
2004,42,40.01508621
2004,43,40.03301056
2004,44,40.1098759
2004,45,39.77934687
2004,46,39.69727805
2004,47,40.16889669
2004,48,40.30229157
2004,49,40.04638672
2004,50,40.23821721
2004,51,41.00791783
2004,52,41.12429379
2004,53,41.4118896
2005,1,39.47173798
2005,2,39.62846042
2005,3,40.11338963
2005,4,39.88318944
2005,5,40.43579314
2005,6,40.15278839
2005,7,40.02294236
2005,8,39.62921348
2005,9,39.60495283
2005,10,39.7965033
2005,11,39.58157821
2005,12,39.4969697
2005,13,40.37865236
2005,14,39.94337486
2005,15,39.70457516
2005,16,38.92167382
2005,17,39.37025239
2005,18,39.60140048
2005,19,39.12455334
2005,20,39.52368952
2005,21,39.11466261
2005,22,39.86724387
2005,23,39.71679956
2005,24,39.16392197
2005,25,39.50966184
2005,26,39.66442953
2005,27,39.18565069
2005,28,39.47319129
2005,29,39.99171271
2005,30,40.63012973
2005,31,39.5713108
2005,32,40.07736944
2005,33,40.20994475
2005,34,40.16053858
2005,35,40.00574548
2005,36,39.8943755
2005,37,39.76104272
2005,38,38.98902821
2005,39,39.2340628
2005,40,39.55834242
2005,41,39.80040942
2005,42,39.84753146
2005,43,40.43775984
2005,44,38.91782554
2005,45,40.34233752
2005,46,39.26878808
2005,47,40.3286829
2005,48,39.12887522
2005,49,39.61991172
2005,50,40.24261845
2005,51,40.33324447
2005,52,42.26207556
2005,53,39.45512821
2006,1,39.68400981
2006,2,40.04659591
2006,3,39.69265794
2006,4,40.28500277
2006,5,40.03954974
2006,6,40.25568182
2006,7,40.30187573
2006,8,40.00597729
2006,9,39.68476821
2006,10,39.88403452
2006,11,38.83339094
2006,12,39.6737841
2006,13,39.48441926
2006,14,39.22318841
2006,15,40.34063981
2006,16,39.86455236
2006,17,39.30400723
2006,18,40.06432749
2006,19,40.23582257
2006,20,39.54966887
2006,21,39.77105478
2006,22,39.91050808
2006,23,39.7992074
2006,24,39.53718354
2006,25,39.58487347
2006,26,39.8318872
2006,27,39.60284061
2006,28,40.31171758
2006,29,39.68952135
2006,30,40.39275766
2006,31,39.91185897
2006,32,40.03856041
2006,33,40.54713805
2006,34,40.39892825
2006,35,39.60315144
2006,36,39.79178234
2006,37,39.93732765
2006,38,39.75717439
2006,39,39.4775
2006,40,39.93265993
2006,41,39.69046973
2006,42,39.52332399
2006,43,40.23053973
2006,44,39.22017085
2006,45,40.01807384
2006,46,39.65223735
2006,47,40.12965186
2006,48,40.15846995
2006,49,39.31192661
2006,50,39.94469583
2006,51,40.28343211
2006,52,40.25427261
2007,1,39.77652127
2007,2,39.75558238
2007,3,40.50369559
2007,4,40.10880829
2007,5,40.01559657
2007,6,39.82484948
2007,7,39.93077189
2007,8,39.83958935
2007,9,39.02727273
2007,10,39.25648415
2007,11,38.99020979
2007,12,39.75206612
2007,13,39.87477639
2007,14,39.81132075
2007,15,39.77232407
2007,16,39.15911665
2007,17,39.29869392
2007,18,39.12193779
2007,19,39.47481243
2007,20,39.40975192
2007,21,39.40363242
2007,22,40.03477253
2007,23,39.56292168
2007,24,39.93064157
2007,25,39.94970092
2007,26,39.65450525
2007,27,39.73012614
2007,28,40.26352097
2007,29,39.91184573
2007,30,40.30475648
2007,31,39.57034796
2007,32,39.31523022
2007,33,40.97506925
2007,34,40.31578947
2007,35,39.91813602
2007,36,40.12238806
2007,37,39.79009236
2007,38,39.5931359
2007,39,39.38998402
2007,40,39.93311037
2007,41,39.73908111
2007,42,39.12222222
2007,43,39.73651772
2007,44,39.37682855
2007,45,39.48991191
2007,46,39.63426608
2007,47,39.62192337
2007,48,40.09266216
2007,49,39.54009434
2007,50,39.72958501
2007,51,40.22216414
2007,52,40.64201335
2008,1,39.15777329
2008,2,39.22519192
2008,3,40.04009164
2008,4,38.93412057
2008,5,39.94897959
2008,6,38.90026323
2008,7,39.58503799
2008,8,39.81420438
2008,9,39.3599493
2008,10,39.609961
2008,11,39.25947522
2008,12,39.69176883
2008,13,40.73025856
2008,14,39.1589896
2008,15,39.52437574
2008,16,39.01853123
2008,17,38.9231738
2008,18,39.13321168
2008,19,39.74172954
2008,20,38.71043376
2008,21,38.78033206
2008,22,40.38709677
2008,23,39.46044256
2008,24,39.59044369
2008,25,38.7797619
2008,26,38.52252252
2008,27,38.99299475
2008,28,40.11319631
2008,29,38.84577114
2008,30,39.31409063
2008,31,39.74917393
2008,32,38.91612522
2008,33,38.89165629
2008,34,39.64717742
2008,35,39.96448864
2008,36,39.52584976
2008,37,39.18195489
2008,38,38.38244137
2008,39,38.24149353
2008,40,39.09667674
2008,41,39.01037286
2008,42,38.51439183
2008,43,38.45917226
2008,44,39.8203125
2008,45,39.02125775
2008,46,38.83405483
2008,47,39.41664199
2008,48,39.85729967
2008,49,39.18432511
2008,50,39.45509893
2008,51,38.8789771
2008,52,40.74198181
2009,1,39.0458302
2009,2,38.97970849
2009,3,39.06332842
2009,4,39.67969439
2009,5,38.76049714
2009,6,38.58118597
2009,7,38.59045849
2009,8,39.18640183
2009,9,38.80062918
2009,10,39.14333333
2009,11,39.62392109
2009,12,37.93160145
2009,13,37.89072848
2009,14,38.97178916
2009,15,39.25373134
2009,16,39.09399773
2009,17,38.20641913
2009,18,38.75513428
2009,19,38.72762148
2009,20,38.98718349
2009,21,38.15025441
2009,22,39.15121951
2009,23,39.12818955
2009,24,39.51130116
2009,25,38.65740741
2009,26,39.20986883
2009,27,39.05660377
2009,28,39.14402174
2009,29,39.48942598
2009,30,39.56120092
2009,31,39.19344043
2009,32,38.58245831
2009,33,38.80847029
2009,34,39.6269867
2009,35,39.31157078
2009,36,39.24366872
2009,37,39.14129111
2009,38,38.73279099
2009,39,38.09009565
2009,40,38.66844208
2009,41,39.49393312
2009,42,38.55973317
2009,43,39.20127796
2009,44,38.92199531
2009,45,39.15648633
2009,46,39.30519667
2009,47,39.18699187
2009,48,39.3615257
2009,49,38.85039853
2009,50,38.7720633
2009,51,39.87496365
2009,52,41.47154095
2009,53,39.47817837
2010,1,39.26619133
2010,2,39.47826087
2010,3,38.71734893
2010,4,39.41534302
2010,5,39.63704206
2010,6,38.62005179
2010,7,40.22161609
2010,8,39.07918309
2010,9,39.45875327
2010,10,38.9346839
2010,11,38.25008983
2010,12,38.353595
2010,13,38.42273535
2010,14,38.58970359
2010,15,39.12403386
2010,16,38.33277198
2010,17,37.87161109
2010,18,38.27735645
2010,19,39.05799423
2010,20,38.988799
2010,21,38.56759176
2010,22,39.29802438
2010,23,38.68386243
2010,24,38.05003207
2010,25,38.20595099
2010,26,38.57247976
2010,27,38.44299674
2010,28,39.04458599
2010,29,39.03716216
2010,30,38.78128214
2010,31,38.56569709
2010,32,39.74454829
2010,33,39.58486776
2010,34,39.03958469
2010,35,39.5112782
2010,36,38.52715557
2010,37,38.35551331
2010,38,38.64107252
2010,39,38.79567842
2010,40,38.39099217
2010,41,38.19488818
2010,42,38.55766335
2010,43,38.95334174
2010,44,39.00877835
2010,45,38.87748344
2010,46,38.94825647
2010,47,39.14038343
2010,48,38.89901823
2010,49,38.47240051
2010,50,39.50604839
2010,51,40.84513923
2010,52,40.18627451
2010,53,39.72850679
2011,1,38.4739369
2011,2,38.31279945
2011,3,39.56146179
2011,4,38.25554705
2011,5,38.33333333
2011,6,38.74642062
2011,7,38.72109827
2011,8,39.50622084
2011,9,38.52920479
2011,10,38.37458441
2011,11,37.96547925
2011,12,38.16283925
2011,13,38.32457293
2011,14,38.34611537
2011,15,38.74318925
2011,16,38.70596442
2011,17,38.38983051
2011,18,38.06270997
2011,19,38.42214533
2011,20,37.70863309
2011,21,37.89364641
2011,22,38.85510511
2011,23,38.21652065
2011,24,38.45538855
2011,25,38.46434494
2011,26,37.86465177
2011,27,38.06023316
2011,28,38.4694866
2011,29,38.51114923
2011,30,38.98769772
2011,31,38.92646603
2011,32,39.28723404
2011,33,39.24465733
2011,34,39.28
2011,35,39.70258922
2011,36,38.1523938
2011,37,38.74513327
2011,38,38.89955434
2011,39,38.20941242
2011,40,38.23709239
2011,41,38.0758988
2011,42,37.88146693
2011,43,38.73507583
2011,44,38.30919502
2011,45,38.48496101
2011,46,37.9106483
2011,47,38.5777027
2011,48,38.57711443
2011,49,38.8360713
2011,50,39.46674151
2011,51,38.01171875
2011,52,38.9488117
2012,1,38.41819416
2012,2,38.3915575
2012,3,38.06719778
2012,4,38.89428076
2012,5,38.29523441
2012,6,39.19470293
2012,7,38.91313298
2012,8,38.24625502
2012,9,38.29153035
2012,10,38.21515047
2012,11,38.25086306
2012,12,38.03069054
2012,13,37.46798976
2012,14,39.25009972
2012,15,38.59872611
2012,16,38.51576994
2012,17,38.43016961
2012,18,38.87227162
2012,19,38.87596899
2012,20,38.3143508
2012,21,38.33992095
2012,22,38.02022179
2012,23,38.51179673
2012,24,38.3373913
2012,25,39.07282416
2012,26,37.74836838
2012,27,38.34117647
2012,28,38.74717469
2012,29,38.65767045
2012,30,38.86137022
2012,31,38.2948341
2012,32,38.47142857
2012,33,38.94219872
2012,34,39.35508061
2012,35,38.72234118
2012,36,38.85940594
2012,37,38.5790789
2012,38,38.02588997
2012,39,38.00701531
2012,40,38.47791798
2012,41,38.16112084
2012,42,38.17791005
2012,43,38.4140653
2012,44,38.48507463
2012,45,38.59364435
2012,46,38.51412626
2012,47,38.69578981
2012,48,38.90949792
2012,49,38.26055576
2012,50,37.88306452
2012,51,38.43985578
2012,52,40.52230686
2013,1,38.40826245
2013,2,38.38017174
2013,3,39.44131659
2013,4,39.14995224
2013,5,38.41580361
2013,6,38.49891226
2013,7,38.86014248
2013,8,39.00961538
2013,9,39.26690079
2013,10,38.46101231
2013,11,38.81677879
2013,12,39.22107159
2013,13,38.4180791
2013,14,37.91959407
2013,15,38.48915989
2013,16,37.6468254
2013,17,38.00564061
2013,18,38.09262166
2013,19,38.33168806
2013,20,37.95245399
2013,21,38.73801304
2013,22,38.8278231
2013,23,38.52094718
2013,24,38.5245323
2013,25,38.16939891
2013,26,38.16689944
2013,27,38.65003668
2013,28,38.99749373
2013,29,38.54273068
2013,30,38.92831541
2013,31,39.19070813
2013,32,38.09621993
2013,33,39.02857143
2013,34,39.02521641
2013,35,38.15666547
2013,36,38.48761905
2013,37,38.55505384
2013,38,38.19324713
2013,39,37.84632434
2013,40,37.72281276
2013,41,38.98706897
2013,42,37.8011658
2013,43,38.91723912
2013,44,38.69804191
2013,45,37.93859649
2013,46,38.52718287
2013,47,37.91408935
2013,48,38.4101233
2013,49,38.91469764
2013,50,38.01288572
2013,51,38.59002858
2013,52,40.85910653
2014,1,38.73115116
2014,2,38.05076142
2014,3,38.79509871
2014,4,37.99789989
2014,5,37.74581209
2014,6,37.79269202
2014,7,38.45454545
2014,8,38.6299081
2014,9,37.67458603
2014,10,37.48382459
2014,11,38.0673109
2014,12,37.66095238
2014,13,37.63817244
2014,14,38.29007634
2014,15,38.29619921
2014,16,38.46424385
2014,17,38.53551476
2014,18,37.7190274
2014,19,38.24215901
2014,20,37.92281142
2014,21,38.0495356
2014,22,38.66423061
2014,23,38.63586759
2014,24,38.04400138
2014,25,37.77816171
2014,26,37.84530387
2014,27,38.3546004
2014,28,38.43144166
2014,29,38.67010309
2014,30,38.60946746
2014,31,37.90458716
2014,32,38.3096262
2014,33,38.91995806
2014,34,38.98826979
2014,35,39.50018932
2014,36,38.40698106
2014,37,38.32811957
2014,38,37.85330948
2014,39,37.40007202
2014,40,37.85433774
2014,41,38.52146264
2014,42,37.74365821
2014,43,37.76501112
2014,44,39.10049423
2014,45,37.87376587
2014,46,38.10739145
2014,47,38.00980392
2014,48,38.36387014
2014,49,38.45154103
2014,50,38.70156356
2014,51,38.1787176
2014,52,39.22413793
2015,1,38.63809524
2015,2,37.99220963
2015,3,38.69814503
2015,4,38.28571429
2015,5,38.09298947
2015,6,38.33394766
2015,7,37.62811127
2015,8,38.87890625
2015,9,38.13737374
2015,10,37.99485861
2015,11,37.5297986
2015,12,37.38847986
2015,13,37.69352291
2015,14,38.70954182
2015,15,38.14574068
2015,16,37.7209671
2015,17,37.90912318
2015,18,37.59116022
2015,19,38.83256528
2015,20,37.74449036
2015,21,37.95655376
2015,22,38.57453281
2015,23,38.06520198
2015,24,38.93775624
2015,25,37.67165324
2015,26,38.41218638
2015,27,37.83211679
2015,28,38.41025641
2015,29,38.32745236
2015,30,39.25964912
2015,31,38.7746891
2015,32,37.56308851
2015,33,39.22959573
2015,34,39.4622824
2015,35,39.12096168
2015,36,38.03756228
2015,37,38.14907275
2015,38,37.87431319
2015,39,37.99599198
2015,40,37.7980703
2015,41,37.74590164
2015,42,37.45762712
2015,43,38.14569536
2015,44,38.72980083
2015,45,38.045085
2015,46,38.10272537
2015,47,37.90523691
2015,48,37.67362299
2015,49,37.96811272
2015,50,38.70294447
2015,51,37.70251397
2015,52,38.28251121
2015,53,37.38138686
2016,1,38.41439304
2016,2,38.24503311
2016,3,37.77736686
2016,4,37.65128593
2016,5,38.2017729
2016,6,38.24702723
2016,7,38.65648257
2016,8,37.71370143
2016,9,37.76184787
2016,10,37.58928571
2016,11,37.22830666
2016,12,38.39403247
2016,13,38.46397466
2016,14,37.88732394
2016,15,37.33768728
2016,16,37.71662763
2016,17,37.51677852
2016,18,37.91192103
2016,19,37.31652239
2016,20,37.40814696
2016,21,38.00969064
2016,22,38.36148649
2016,23,37.67389678
2016,24,38.31104318
2016,25,37.98711145
2016,26,37.89755352
2016,27,37.63987392
2016,28,37.7380531
2016,29,38.50086957
2016,30,38.29090909
2016,31,38.09025271
2016,32,37.8878012
2016,33,39.37196262
2016,34,38.640625
2016,35,38.61362741
2016,36,37.96127563
2016,37,38.21727019
2016,38,37.72538665
2016,39,37.871413
2016,40,38.47432582
2016,41,37.52170767
2016,42,38.32043344
2016,43,38.65284974
2016,44,38.26990839
2016,45,38.08371736
2016,46,37.33917144
2016,47,37.1393813
2016,48,36.7893864
2016,49,38.06683435
2016,50,37.09379616
2016,51,37.40331492
2016,52,38.4448952
2016,53,37.42564103
2017,1,37.19172297
2017,2,37.32405567
2017,3,37.24306077
2017,4,37.69823789
2017,5,37.61475088
2017,6,37.79606584
2017,7,37.61448793
2017,8,36.83538732
2017,9,37.07794607
2017,10,37.28595179
2017,11,35.97566093
2017,12,36.92735212
2017,13,36.72325306
2017,14,37.05907719
2017,15,37.09937332
2017,16,36.27602906
2017,17,36.57540017
2017,18,37.31430805
2017,19,37.97795676
2017,20,36.88228204
2017,21,37.37793852
2017,22,37.38499793
2017,23,36.87814313
2017,24,37.12153518
2017,25,37.23592197
2017,26,37.43400621
2017,27,37.41247485
2017,28,37.06306991
2017,29,37.88141994
2017,30,37.75590551
2017,31,36.63690476
2017,32,37.65997728
2017,33,38.40993789
2017,34,37.67636684
2017,35,37.48483623
2017,36,37.58510212
2017,37,37.1507498
2017,38,37.0253651
2017,39,36.44673793
2017,40,36.96074464
2017,41,37.12867191
2017,42,36.64488855
2017,43,37.806245
2017,44,37.13928274
2017,45,36.94047619
2017,46,36.79272727
2017,47,37.22494744
2017,48,37.97659494
2017,49,37.03847649
2017,50,37.60638298
2017,51,37.59556104
2017,52,38.70915033
2018,1,37.69398431
2018,2,37.23967684
2018,3,37.83214002
2018,4,37.02401372
2018,5,37.02925046
2018,6,37.14342002
2018,7,37.80456853
2018,8,36.59330582
2018,9,37.86666667
2018,10,36.6847147
2018,11,36.44485807
2018,12,36.07962529
2018,13,37.34968735
2018,14,37.2246696
2018,15,37.08370837
2018,16,37.28451564
2018,17,37.21450963
2018,18,36.57315494
2018,19,37.30693069
2018,20,36.65271967
2018,21,36.5256917
2018,22,37.53195674
2018,23,37.50399361
2018,24,36.51739304
2018,25,37.1124855
2018,26,37.16838488
2018,27,37.34513274
2018,28,37.43672157
2018,29,36.87853722
2018,30,37.85268414
2018,31,37.1620487
2018,32,36.85604443
2018,33,37.71696252
2018,34,38.69643663
2018,35,37.46446584
2018,36,36.56108597
2018,37,36.85771543
2018,38,36.90408741
2018,39,36.52551985
2018,40,37.12862711
2018,41,37.46461787
2018,42,37.48079256
2018,43,37.12351946
2018,44,37.58605275
2018,45,36.94208181
2018,46,37.06802189
2018,47,36.34584665
2018,48,36.86013986
2018,49,36.66512915
2018,50,36.64881408
2018,51,36.74908796
2018,52,37.2226051
2019,1,36.11663732
2019,2,36.99584104
2019,3,37.57791913
2019,4,36.36435125
2019,5,36.24036281
2019,6,36.83284086
2019,7,36.74201576
2019,8,37.56823475
2019,9,35.966795
2019,10,36.26145203
2019,11,36.91087261
2019,12,36.34321224
2019,13,36.51015901
2019,14,36.71755389
2019,15,36.72051836
2019,16,37.85878411
2019,17,36.32734531
2019,18,36.34393064
2019,19,36.00977995
2019,20,36.36089578
2019,21,36.7514919
2019,22,37.48279404
2019,23,36.86401869
2019,24,37.10491368
2019,25,36.34795699
2019,26,36.35262505
2019,27,37.04727921
2019,28,36.36533085
2019,29,37.24528302
2019,30,37.563605
2019,31,36.88961892
2019,32,36.81810491
2019,33,37.13039263
2019,34,38.11970293
2019,35,37.77737059
2019,36,37.28437191
2019,37,36.62135113
2019,38,36.92555641
2019,39,37.3580298
2019,40,36.47121142
2019,41,36.38082316
2019,42,35.94644317
2019,43,36.83333333
2019,44,36.77274725
2019,45,36.4120758
2019,46,36.50295625
2019,47,36.55963303
2019,48,36.42330827
2019,49,36.87218722
2019,50,35.85322976
2019,51,37.53526149
2019,52,37.41865358
2020,1,35.92050209
2020,2,36.41744548
2020,3,36.40850722
2020,4,37.06934147
2020,5,36.49356618
2020,6,36.558401
2020,7,36.52725564
2020,8,37.21553611
2020,9,37.07099486
2020,10,35.2918883
2020,11,35.68147778
2020,12,36.52677279
2020,13,37.26608187
2020,14,36.28583062
2020,15,35.68313953
2020,16,36.27717391
2020,17,34.9790795
2020,18,36.37604246
2020,19,35.57814485
2020,20,35.96949891
2020,21,35.36984353
2020,22,36.87198068
2020,23,35.88723051
2020,24,36.64387464
2020,25,36.05150215
2020,26,36.44502618
2020,27,36.08484848
2020,28,36.53782441
2020,29,36.05070423
2020,30,36.44349223
2020,31,36.95098039
2020,32,36.32107023
2020,33,36.91325173
2020,34,37.0030896
2020,35,37.39433118
2020,36,36.37139108
2020,37,36.65848871
2020,38,35.57404255
2020,39,35.8041958
2020,40,35.94513716
2020,41,35.01971831
2020,42,35.71287129
2020,43,35.8962698
2020,44,36.12607759
2020,45,36.8008449
2020,46,35.91126837
2020,47,35.51506373
2020,48,36.14782097
2020,49,36.38152866
2020,50,36.30649351
2020,51,35.65088757
2020,52,36.70949721
2020,53,37.11213518
